Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units
NSRDB,1436518,-,-,-,46.69,-68.02,-5,148,-5,w/m2,c,w/m2,w/m2,w/m2,c
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,,
2011,10,7,8,30,64,865,-4.2,0.15,0.7,50.47,4.9,1010,439,,
2011,10,7,9,30,71,907,-4.2,0.15,0.8,42.75,6.6,1009,558,,
2011,10,7,10,30,75,922,-3.6,0.15,0.8,33.79,8.1,1009,626,,
2011,10,7,11,30,233,424,-2.8,0.15,0.7,25.15,9.4,1008,493,,
2011,10,7,12,30,256,241,-1.9,0.15,0.7,19.49,10.3,1008,396,,
2011,10,7,13,30,96,721,-1,0.15,0.6,15.29,10.8,1007,461,,
2011,10,7,14,30,78,665,0.2,0.15,0.5,11.84,10.7,1007,338,,
2011,10,7,15,30,22,0,3.2,0.15,0.3,9.64,9.3,1007,22,,
2011,10,7,16,30,20,0,5.6,0.15,0.3,9.77,7,1007,20,,
2011,10,7,17,30,0,0,3.7,0.15,0.4,19.15,5.9,1007,0,,
2011,10,7,18,30,0,0,3.7,0.15,0.4,21.27,6,1007,0,,
2011,10,7,19,30,0,0,3.9,0.15,0.4,20.19,6.2,1006,0,,
2011,10,7,20,30,0,0,4.1,0.15,0.4,21.55,6,1005,0,,
2011,10,7,21,30,0,0,4.4,0.15,0.4,26.35,5.7,1004,0,,
2011,10,7,22,30,0,0,4.5,0.15,0.4,33.19,5.3,1004,0,,
2011,10,7,23,30,0,0,4.7,0.15,0.4,40.38,5.1,1004,0,,
2011,10,8,0,30,0,0,4.9,0.15,0.3,43.33,5,1004,0,,
2011,10,8,1,30,0,0,5,0.15,0.3,44.71,5,1003,0,,
2011,10,8,2,30,0,0,5.1,0.15,0.3,48.12,5.1,1004,0,,
2011,10,8,3,30,0,0,5.6,0.15,0.3,47.31,5.6,1004,0,,
2011,10,8,4,30,0,0,6.1,0.15,0.3,45.99,6.1,1004,0,,
2011,10,8,5,30,0,0,6.7,0.15,0.3,48.19,6.9,1005,0,,
2011,10,8,6,30,40,405,7.1,0.15,0.5,41.81,8.5,1005,94,,
2011,10,8,7,30,67,637,8.3,0.15,0.7,34.18,11.1,1005,254,,
2011,10,8,8,30,82,753,9.9,0.15,0.7,26.45,14.3,1005,405,,
2011,10,8,9,30,89,821,11.6,0.15,0.8,17.9,17.1,1005,525,,
2011,10,8,10,30,87,862,12.9,0.15,0.9,12.86,19.2,1004,597,,
2011,10,8,11,30,88,867,13.6,0.15,0.9,12.22,20.4,1003,614,,
2011,10,8,12,30,153,617,14.1,0.15,0.9,12.02,20.9,1003,507,,
2011,10,8,13,30,78,814,14.7,0.15,0.8,11.84,20.9,1002,485,,
2011,10,8,14,30,67,747,15.4,0.15,0.7,12.6,20.3,1002,354,,
2011,10,8,15,30,89,162,16,0.15,0.5,14.13,18.7,1002,128,,
2011,10,8,16,30,25,21,15.5,0.15,0.4,16.61,16.4,1002,27,,
2011,10,8,17,30,0,0,14.7,0.15,0.4,24.1,14.9,1003,0,,
2011,10,8,18,30,0,0,14.5,0.15,0.4,30.18,14.5,1003,0,,
2011,10,8,19,30,0,0,13.8,0.15,0.4,34.59,13.8,1003,0,,
2011,10,8,20,30,0,0,13.3,0.15,0.4,36.88,13.3,1002,0,,
2011,10,8,21,30,0,0,13,0.15,0.4,39.11,13,1002,0,,
2011,10,8,22,30,0,0,12.8,0.15,0.4,38.65,12.8,1001,0,,
2011,10,8,23,30,0,0,12.8,0.15,0.4,40.71,12.8,1001,0,,
2011,10,9,0,30,0,0,13.1,0.15,0.4,43.07,13.1,1001,0,,
2011,10,9,1,30,0,0,13.1,0.15,0.4,43.32,13.7,1001,0,,
2011,10,9,2,30,0,0,13.1,0.15,0.5,46.98,14.4,1001,0,,
2011,10,9,3,30,0,0,13,0.15,0.5,47.72,14.6,1001,0,,
2011,10,9,4,30,0,0,12.8,0.15,0.4,52.54,13.7,1002,0,,
2011,10,9,5,30,0,0,12.4,0.15,0.4,54.02,13,1002,0,,
2011,10,9,6,30,35,460,12.3,0.15,0.5,48.54,14.3,1002,94,,
2011,10,9,7,30,55,703,13.1,0.15,0.6,38.49,16.5,1002,258,,
2011,10,9,8,30,65,814,13.8,0.15,0.8,31.24,18.8,1002,410,,
2011,10,9,9,30,70,871,14.3,0.15,0.9,25.9,20.9,1002,529,,
2011,10,9,10,30,144,659,15.1,0.15,0.9,22.7,22.5,1001,530,,
2011,10,9,11,30,105,791,15.5,0.15,0.9,20.5,23.4,1000,581,,
2011,10,9,12,30,72,891,16.2,0.15,0.9,18.52,23.8,1000,580,,
2011,10,9,13,30,71,847,16.8,0.15,0.8,17.89,23.6,999,489,,
2011,10,9,14,30,62,774,17.5,0.15,0.7,17.33,22.7,999,355,,
2011,10,9,15,30,88,101,17.9,0.15,0.5,17.89,20.9,999,112,,
2011,10,9,16,30,21,312,17.3,0.15,0.4,20.03,18.6,999,43,,
2011,10,9,17,30,0,0,16.4,0.15,0.4,29.04,16.9,999,0,,
2011,10,9,18,30,0,0,15.9,0.15,0.4,26.56,16.5,999,0,,
2011,10,9,19,30,0,0,15.4,0.15,0.4,28.12,15.4,999,0,,
2011,10,9,20,30,0,0,14.9,0.15,0.4,30.01,14.9,999,0,,
2011,10,9,21,30,0,0,14.5,0.15,0.4,33.39,14.5,998,0,,
2011,10,9,22,30,0,0,14.3,0.15,0.4,37.8,14.3,998,0,,
2011,10,9,23,30,0,0,14.2,0.15,0.4,43.13,14.2,998,0,,
2011,10,10,0,30,0,0,14.1,0.15,0.4,46.19,14.1,997,0,,
2011,10,10,1,30,0,0,14,0.15,0.4,51.57,14,997,0,,
2011,10,10,2,30,0,0,14,0.15,0.4,60.42,14,998,0,,
2011,10,10,3,30,0,0,14,0.15,0.4,76.93,14,998,0,,
2011,10,10,4,30,0,0,13.7,0.15,0.4,82.52,13.7,999,0,,
2011,10,10,5,30,0,0,13.3,0.15,0.5,85.16,13.5,999,0,,
2011,10,10,6,30,32,519,12.1,0.15,0.8,80.49,14,999,97,,
2011,10,10,7,30,49,769,10.9,0.15,1.2,65.92,14.6,1000,269,,
2011,10,10,8,30,59,872,8.2,0.15,1.4,53.58,14.9,999,425,,
2011,10,10,9,30,64,925,6.5,0.15,1.4,40.43,15.2,999,546,,
2011,10,10,10,30,63,950,5.7,0.15,1.4,32.05,15.6,999,615,,
2011,10,10,11,30,63,957,5.5,0.15,1.3,24.62,16,999,633,,
2011,10,10,12,30,60,941,5.8,0.15,1.3,20.05,16.1,998,591,,
2011,10,10,13,30,58,901,6.2,0.15,1.2,17.8,15.9,998,499,,
2011,10,10,14,30,52,836,6.7,0.15,1.1,18.1,15.2,999,364,,
2011,10,10,15,30,41,700,7.3,0.15,0.8,18.61,13.8,999,201,,
2011,10,10,16,30,19,376,7.8,0.15,0.6,20.73,11.8,1000,43,,
2011,10,10,17,30,0,0,7.3,0.15,0.6,30.59,10.4,1001,0,,
2011,10,10,18,30,0,0,7.1,0.15,0.5,32.3,9.9,1001,0,,
2011,10,10,19,30,0,0,6.9,0.15,0.5,33.52,8.6,1002,0,,
2011,10,10,20,30,0,0,6.6,0.15,0.4,36.46,7.9,1002,0,,
2011,10,10,21,30,0,0,6.2,0.15,0.4,41.4,7.2,1002,0,,
2011,10,10,22,30,0,0,5.9,0.15,0.4,46.31,6.6,1002,0,,
2011,10,10,23,30,0,0,5.7,0.15,0.4,50.79,6,1002,0,,
2011,10,11,0,30,0,0,5.5,0.15,0.4,51.48,5.5,1003,0,,
2011,10,11,1,30,0,0,4.9,0.15,0.4,51.61,4.9,1003,0,,
2011,10,11,2,30,0,0,4.5,0.15,0.4,51.24,4.5,1003,0,,
2011,10,11,3,30,0,0,4.2,0.15,0.4,51.12,4.2,1004,0,,
2011,10,11,4,30,0,0,4,0.15,0.4,51.74,4,1005,0,,
2011,10,11,5,30,0,0,3.9,0.15,0.4,53.63,4.1,1006,0,,
2011,10,11,6,30,31,500,3.9,0.15,0.5,50.13,5.3,1007,92,,
2011,10,11,7,30,107,191,4,0.15,0.7,41.9,6.9,1007,160,,
2011,10,11,8,30,166,257,3.3,0.15,0.7,38.82,8,1007,272,,
2011,10,11,9,30,133,610,2.6,0.15,0.8,32.57,9.4,1006,448,,
2011,10,11,10,30,111,748,2.6,0.15,0.8,27.06,11,1006,543,,
2011,10,11,11,30,174,572,2.8,0.15,0.7,24.99,12.3,1005,512,,
2011,10,11,12,30,65,912,3.2,0.15,0.6,29.63,13.1,1005,574,,
2011,10,11,13,30,137,557,3.5,0.15,0.6,41.83,13.5,1005,405,,
2011,10,11,14,30,52,815,3.9,0.15,0.5,48.48,13.2,1005,352,,
2011,10,11,15,30,41,680,5.6,0.15,0.4,47.87,11.8,1005,192,,
2011,10,11,16,30,18,357,7.1,0.15,0.7,46.59,9.8,1006,39,,
2011,10,11,17,30,0,0,4.3,0.15,1,52.24,8.7,1006,0,,
2011,10,11,18,30,0,0,3.8,0.15,1,54.12,8.4,1006,0,,
2011,10,11,19,30,0,0,3.4,0.15,1,53.29,7.9,1007,0,,
2011,10,11,20,30,0,0,3.2,0.15,1,53.09,7.3,1007,0,,
2011,10,11,21,30,0,0,3.1,0.15,0.9,56.89,6.9,1007,0,,
2011,10,11,22,30,0,0,3.1,0.15,0.9,60.88,6.6,1007,0,,
2011,10,11,23,30,0,0,3.2,0.15,0.9,69.58,6.1,1007,0,,
2011,10,12,0,30,0,0,3.3,0.15,0.9,74.68,5.5,1007,0,,
2011,10,12,1,30,0,0,3.3,0.15,0.9,75.36,4.8,1007,0,,
2011,10,12,2,30,0,0,3.2,0.15,0.8,76.5,4,1007,0,,
2011,10,12,3,30,0,0,3.1,0.15,0.7,79.22,3.3,1007,0,,
2011,10,12,4,30,0,0,2.7,0.15,0.5,81.66,2.7,1007,0,,
2011,10,12,5,30,0,0,2.9,0.15,0.4,96.66,2.9,1008,0,,
2011,10,12,6,30,41,66,3.6,0.15,0.4,93.69,4.7,1008,48,,
2011,10,12,7,30,49,729,4.3,0.15,0.4,81.77,6.8,1008,251,,
2011,10,12,8,30,138,415,4.7,0.15,0.5,70.05,8.4,1008,309,,
2011,10,12,9,30,88,764,4.5,0.15,0.6,52.98,9.8,1008,479,,
2011,10,12,10,30,69,911,4.3,0.15,0.6,42.82,10.8,1007,590,,
2011,10,12,11,30,221,425,4.2,0.15,0.7,38.79,11.7,1007,469,,
2011,10,12,12,30,69,903,4.2,0.15,0.7,35.67,12.2,1006,568,,
2011,10,12,13,30,64,866,4.3,0.15,0.7,31.9,12.3,1006,477,,
2011,10,12,14,30,78,630,4.5,0.15,0.7,31.11,11.9,1005,306,,
2011,10,12,15,30,64,377,5.3,0.15,0.5,29.39,10.2,1005,146,,
2011,10,12,16,30,18,0,6.6,0.15,0.4,29.74,7.7,1005,18,,
2011,10,12,17,30,0,0,5.4,0.15,0.4,33.23,6.6,1005,0,,
2011,10,12,18,30,0,0,5.3,0.15,0.4,37.66,6.6,1005,0,,
2011,10,12,19,30,0,0,5.4,0.15,0.4,40.87,6.2,1005,0,,
2011,10,12,20,30,0,0,5.5,0.15,0.4,45.7,6,1004,0,,
2011,10,12,21,30,0,0,5.6,0.15,0.4,48.32,6,1004,0,,
2011,10,12,22,30,0,0,5.7,0.15,0.4,51.3,6.1,1003,0,,
2011,10,12,23,30,0,0,5.8,0.15,0.3,58.69,6.4,1003,0,,
2011,10,13,0,30,0,0,5.9,0.15,0.3,59.01,6.5,1003,0,,
2011,10,13,1,30,0,0,6,0.15,0.3,63.71,6.6,1002,0,,
2011,10,13,2,30,0,0,6.1,0.15,0.3,69.19,6.7,1002,0,,
2011,10,13,3,30,0,0,6.3,0.15,0.3,70.28,6.7,1002,0,,
2011,10,13,4,30,0,0,6.5,0.15,0.3,76.99,6.8,1002,0,,
2011,10,13,5,30,0,0,6.6,0.15,0.3,79.03,7,1001,0,,
2011,10,13,6,30,34,0,6.8,0.15,0.4,75.42,7.6,1001,34,,
2011,10,13,7,30,63,0,7.1,0.15,0.5,58.44,8.4,1001,63,,
2011,10,13,8,30,102,0,7.6,0.15,0.6,45.55,9.3,1001,102,,
2011,10,13,9,30,176,12,8.4,0.15,0.6,34.86,10.5,1000,182,,
2011,10,13,10,30,233,46,9.1,0.15,0.6,30.18,11.6,1000,259,,
2011,10,13,11,30,134,0,9.7,0.15,0.6,28.29,12.2,999,134,,
2011,10,13,12,30,126,0,10.1,0.15,0.5,26.87,12.3,999,126,,
2011,10,13,13,30,164,11,10.6,0.15,0.5,25.2,12.2,998,170,,
2011,10,13,14,30,82,0,11,0.15,0.4,24.68,11.9,998,82,,
2011,10,13,15,30,37,0,11.1,0.15,0.5,25.95,11.5,998,37,,
2011,10,13,16,30,4,0,10.9,0.15,0.5,30.48,11.3,998,4,,
2011,10,13,17,30,0,0,10.8,0.15,0.5,41.07,11.2,997,0,,
2011,10,13,18,30,0,0,10.8,0.15,0.6,51.48,11.2,997,0,,
2011,10,13,19,30,0,0,10.9,0.15,0.7,59.14,11.3,997,0,,
2011,10,13,20,30,0,0,11,0.15,0.6,62.15,11.3,996,0,,
2011,10,13,21,30,0,0,11,0.15,0.6,68.17,11.3,996,0,,
2011,10,13,22,30,0,0,11.1,0.15,0.5,73.99,11.4,996,0,,
2011,10,13,23,30,0,0,11.2,0.15,0.5,74.68,11.5,995,0,,
2011,10,14,0,30,0,0,11.3,0.15,0.5,80.64,11.6,995,0,,
2011,10,14,1,30,0,0,11.4,0.15,0.5,81.01,11.7,995,0,,
2011,10,14,2,30,0,0,11.4,0.15,0.6,87.12,11.7,995,0,,
2011,10,14,3,30,0,0,11.4,0.15,0.6,87.32,11.7,995,0,,
2011,10,14,4,30,0,0,11.4,0.15,0.6,93.88,11.8,994,0,,
2011,10,14,5,30,0,0,11.6,0.15,0.7,94.08,12,994,0,,
2011,10,14,6,30,28,429,11.8,0.15,0.9,81.89,12.6,994,75,,
2011,10,14,7,30,47,677,12.5,0.15,0.9,62.48,13.5,994,228,,
2011,10,14,8,30,56,790,13.3,0.15,1,47.61,14.7,993,374,,
2011,10,14,9,30,61,848,14.1,0.15,1,35.21,15.9,992,487,,
2011,10,14,10,30,169,3,14.8,0.15,1,29.6,17.1,992,171,,
2011,10,14,11,30,239,48,15.3,0.15,1,26.74,17.8,991,266,,
2011,10,14,12,30,213,33,15.7,0.15,1,24.47,18,990,232,,
2011,10,14,13,30,119,0,15.9,0.15,0.9,22.62,17.9,989,119,,
2011,10,14,14,30,95,0,16.1,0.15,0.9,23.46,17.4,988,95,,
2011,10,14,15,30,11,0,16.1,0.15,0.8,24.09,16.6,987,11,,
2011,10,14,16,30,7,0,15.6,0.15,0.8,26.74,15.9,986,7,,
2011,10,14,17,30,0,0,15.2,0.15,0.9,37.51,15.4,986,0,,
2011,10,14,18,30,0,0,14.8,0.15,1,36.65,15.2,985,0,,
2011,10,14,19,30,0,0,14.6,0.15,1.1,37.54,14.9,983,0,,
2011,10,14,20,30,0,0,14.5,0.15,1.2,39,15,982,0,,
2011,10,14,21,30,0,0,14.6,0.15,1.2,40.94,15.2,980,0,,
2011,10,14,22,30,0,0,14.9,0.15,1.1,40.75,15.3,978,0,,
2011,10,14,23,30,0,0,15,0.15,1,43.97,15.2,975,0,,
2011,10,15,0,30,0,0,14.9,0.15,1.2,47.83,15.3,973,0,,
2011,10,15,1,30,0,0,15.1,0.15,1.5,52.04,15.7,972,0,,
2011,10,15,2,30,0,0,15.5,0.15,1.5,52.76,15.9,972,0,,
2011,10,15,3,30,0,0,15.6,0.15,1.4,53.06,15.7,972,0,,
2011,10,15,4,30,0,0,15.1,0.15,1.4,53,15.2,972,0,,
2011,10,15,5,30,0,0,14.7,0.15,1.4,52.74,14.9,972,0,,
2011,10,15,6,30,23,0,14.4,0.15,1.6,49.03,14.8,972,23,,
2011,10,15,7,30,102,132,14.1,0.15,1.7,41.55,14.7,973,137,,
2011,10,15,8,30,93,0,13.1,0.15,1.7,31.06,14.4,974,93,,
2011,10,15,9,30,217,103,11.7,0.15,1.7,24.52,14.6,975,269,,
2011,10,15,10,30,222,36,11.1,0.15,1.7,22.45,15.1,976,242,,
2011,10,15,11,30,99,0,10.9,0.15,1.7,20.26,15.4,976,99,,
2011,10,15,12,30,57,0,10.7,0.15,1.7,18.22,15.1,976,57,,
2011,10,15,13,30,20,0,10.4,0.15,1.6,16.52,14.6,977,20,,
2011,10,15,14,30,124,328,9.9,0.15,1.4,16.14,13.9,977,237,,
2011,10,15,15,30,48,507,9.4,0.15,1.2,16.95,12.9,978,149,,
2011,10,15,16,30,15,186,8.9,0.15,1,20.95,11.7,978,22,,
2011,10,15,17,30,0,0,8.7,0.15,1,29.33,10.8,979,0,,
2011,10,15,18,30,0,0,8.7,0.15,0.9,30.35,10.6,979,0,,
2011,10,15,19,30,0,0,8.7,0.15,0.9,31.93,10.1,979,0,,
2011,10,15,20,30,0,0,8.8,0.15,1,35.92,9.9,979,0,,
2011,10,15,21,30,0,0,8.9,0.15,1,40.88,9.8,979,0,,
2011,10,15,22,30,0,0,8.9,0.15,1,43.76,9.6,979,0,,
2011,10,15,23,30,0,0,8.7,0.15,1,47.05,9.4,979,0,,
2011,10,16,0,30,0,0,8.5,0.15,1.1,50.53,9.2,979,0,,
2011,10,16,1,30,0,0,8.2,0.15,1.1,54.15,9,978,0,,
2011,10,16,2,30,0,0,8,0.15,1.1,54.42,8.8,978,0,,
2011,10,16,3,30,0,0,7.8,0.15,1.1,58.89,8.7,979,0,,
2011,10,16,4,30,0,0,7.6,0.15,1.1,59.34,8.5,979,0,,
2011,10,16,5,30,0,0,7.4,0.15,1.1,59.71,8.4,979,0,,
2011,10,16,6,30,31,0,7.3,0.15,1.1,56.06,8.6,980,31,,
2011,10,16,7,30,74,0,7.5,0.15,1.1,43.26,9.3,981,74,,
2011,10,16,8,30,160,67,7.7,0.15,1.2,33.66,10.2,981,186,,
2011,10,16,9,30,180,19,7.1,0.15,1.3,23.42,11.1,981,189,,
2011,10,16,10,30,91,0,6.6,0.15,1.3,18.25,11.7,982,91,,
2011,10,16,11,30,237,53,6.2,0.15,1.2,16.51,11.7,982,267,,
2011,10,16,12,30,238,174,6.1,0.15,1.1,15,11.5,982,330,,
2011,10,16,13,30,191,72,6.2,0.15,0.9,13.55,11.3,982,223,,
2011,10,16,14,30,128,270,6.7,0.15,0.7,13,11,982,220,,
2011,10,16,15,30,46,590,7.2,0.15,0.5,13.24,10.1,982,161,,
2011,10,16,16,30,14,177,7.2,0.15,0.4,16.99,8.5,983,20,,
2011,10,16,17,30,0,0,6.4,0.15,0.4,25.21,7.2,983,0,,
2011,10,16,18,30,0,0,6.1,0.15,0.4,27.81,6.9,983,0,,
2011,10,16,19,30,0,0,5.8,0.14,0.5,29.38,6,983,0,,
2011,10,16,20,30,0,0,5.7,0.14,0.5,31.44,5.8,984,0,,
2011,10,16,21,30,0,0,5.5,0.14,0.5,33.88,5.6,983,0,,
2011,10,16,22,30,0,0,5.4,0.14,0.5,36.31,5.4,983,0,,
2011,10,16,23,30,0,0,5.3,0.14,0.6,36.44,5.3,983,0,,
2011,10,17,0,30,0,0,5.3,0.14,0.6,36.6,5.4,982,0,,
2011,10,17,1,30,0,0,5.3,0.14,0.7,40.08,5.8,981,0,,
2011,10,17,2,30,0,0,5.4,0.14,0.7,42.25,6,979,0,,
2011,10,17,3,30,0,0,5.6,0.14,0.9,44.94,6.4,978,0,,
2011,10,17,4,30,0,0,6.2,0.14,1,48.06,7.3,978,0,,
2011,10,17,5,30,0,0,7.4,0.14,1,55.86,8.1,977,0,,
2011,10,17,6,30,13,0,8,0.14,1,52.58,8.4,978,13,,
2011,10,17,7,30,96,45,7.7,0.14,1.1,43.25,8.4,978,107,,
2011,10,17,8,30,76,751,6.6,0.14,1.2,27.23,8.4,979,368,,
2011,10,17,9,30,90,803,5.8,0.14,1.2,13.68,9,979,481,,
2011,10,17,10,30,243,210,5.8,0.14,1.2,8.12,10,979,358,,
2011,10,17,11,30,196,479,5.9,0.14,1.2,6.53,11.2,980,463,,
2011,10,17,12,30,234,114,5.5,0.14,1.2,5.77,12,980,294,,
2011,10,17,13,30,159,409,4.5,0.14,1.1,5.53,12.1,980,343,,
2011,10,17,14,30,113,372,3.9,0.14,0.9,5.75,11.6,981,237,,
2011,10,17,15,30,41,619,4.5,0.14,0.6,6,9.9,981,158,,
2011,10,17,16,30,5,0,5,0.14,0.4,7.31,8.2,982,5,,
2011,10,17,17,30,0,0,4.8,0.14,0.4,11.07,7.4,983,0,,
2011,10,17,18,30,0,0,5,0.14,0.4,14.02,7.2,983,0,,
2011,10,17,19,30,0,0,5.4,0.15,0.4,17.22,6.8,984,0,,
2011,10,17,20,30,0,0,5.6,0.15,0.4,19.57,6.6,984,0,,
2011,10,17,21,30,0,0,5.7,0.15,0.5,23.21,6.5,984,0,,
2011,10,17,22,30,0,0,5.7,0.15,0.5,25.58,6.4,984,0,,
2011,10,17,23,30,0,0,5.7,0.15,0.4,28.45,6.2,984,0,,
2011,10,18,0,30,0,0,5.6,0.15,0.4,29.34,6,984,0,,
2011,10,18,1,30,0,0,5.6,0.15,0.3,32.2,5.9,984,0,,
2011,10,18,2,30,0,0,5.6,0.15,0.4,32.42,5.9,985,0,,
2011,10,18,3,30,0,0,5.6,0.15,0.4,32.32,5.9,985,0,,
2011,10,18,4,30,0,0,5.5,0.15,0.4,32.26,5.7,985,0,,
2011,10,18,5,30,0,0,5.4,0.15,0.4,34.77,5.8,986,0,,
2011,10,18,6,30,14,0,5.5,0.15,0.6,30.44,6.4,986,14,,
2011,10,18,7,30,54,655,6.2,0.15,0.7,24.27,7.7,987,217,,
2011,10,18,8,30,64,795,6.7,0.15,0.9,17.28,9.4,987,368,,
2011,10,18,9,30,205,238,6,0.15,0.9,12.53,10.9,987,319,,
2011,10,18,10,30,93,0,5.3,0.15,1,10.64,11.9,988,93,,
2011,10,18,11,30,163,1,5.2,0.15,1,9.86,12.6,988,163,,
2011,10,18,12,30,196,402,5.3,0.15,1,9.64,12.8,988,405,,
2011,10,18,13,30,189,99,5.6,0.15,0.9,9.38,12.7,988,233,,
2011,10,18,14,30,57,759,6.1,0.15,0.7,10.23,12.1,989,307,,
2011,10,18,15,30,42,590,7.2,0.15,0.4,11.1,10.5,990,150,,
2011,10,18,16,30,12,163,7.5,0.15,0.4,14.75,8.2,990,15,,
2011,10,18,17,30,0,0,6.3,0.15,0.4,21.12,7.2,991,0,,
2011,10,18,18,30,0,0,6.2,0.15,0.4,24.72,7,992,0,,
2011,10,18,19,30,0,0,6.1,0.15,0.4,26.87,6.8,993,0,,
2011,10,18,20,30,0,0,6,0.15,0.4,29.37,6.5,994,0,,
2011,10,18,21,30,0,0,5.9,0.15,0.3,34.27,6,994,0,,
2011,10,18,22,30,0,0,5.5,0.15,0.3,37.22,5.5,994,0,,
2011,10,18,23,30,0,0,5,0.15,0.3,40.44,5,995,0,,
2011,10,19,0,30,0,0,4.6,0.15,0.3,41.03,4.6,995,0,,
2011,10,19,1,30,0,0,4.3,0.15,0.3,44.75,4.3,996,0,,
2011,10,19,2,30,0,0,4.2,0.15,0.4,45.25,4.2,997,0,,
2011,10,19,3,30,0,0,4.2,0.15,0.4,48.88,4.2,998,0,,
2011,10,19,4,30,0,0,4.5,0.15,0.4,48.92,4.5,998,0,,
2011,10,19,5,30,0,0,5,0.15,0.3,48.67,5,999,0,,
2011,10,19,6,30,30,19,4.9,0.15,0.2,42.01,5.6,1000,32,,
2011,10,19,7,30,52,588,5,0.15,0.2,32.97,6.7,1000,196,,
2011,10,19,8,30,153,210,5.3,0.15,0.2,24.77,8.5,1001,232,,
2011,10,19,9,30,104,672,5.4,0.15,0.2,17.57,10.9,1001,424,,
2011,10,19,10,30,109,719,5.4,0.15,0.3,13.87,12.9,1001,494,,
2011,10,19,11,30,211,394,5.7,0.15,0.3,11.74,13.9,1001,427,,
2011,10,19,12,30,170,495,6.1,0.15,0.3,10.41,14.2,1001,425,,
2011,10,19,13,30,128,531,6.5,0.15,0.3,9.79,14,1001,361,,
2011,10,19,14,30,110,358,6.9,0.15,0.4,9.34,13.4,1001,226,,
2011,10,19,15,30,57,0,8.4,0.15,0.3,9.68,11.8,1000,57,,
2011,10,19,16,30,0,0,8.8,0.15,0.3,13.89,9.7,1001,0,,
2011,10,19,17,30,0,0,7.4,0.15,0.4,19.98,8.6,1000,0,,
2011,10,19,18,30,0,0,7.1,0.15,0.5,21.29,8.5,1000,0,,
2011,10,19,19,30,0,0,7,0.12,0.4,22.31,8.4,1000,0,,
2011,10,19,20,30,0,0,6.9,0.12,0.4,23.54,8.1,1000,0,,
2011,10,19,21,30,0,0,6.9,0.12,0.6,25.09,8.2,999,0,,
2011,10,19,22,30,0,0,6.9,0.12,0.7,28.77,8.2,998,0,,
2011,10,19,23,30,0,0,7,0.12,0.8,30.59,8.1,997,0,,
2011,10,20,0,30,0,0,7,0.12,0.8,32.52,7.9,996,0,,
2011,10,20,1,30,0,0,7,0.12,0.8,34.68,7.7,995,0,,
2011,10,20,2,30,0,0,7,0.12,0.8,34.46,7.6,994,0,,
2011,10,20,3,30,0,0,6.9,0.12,0.8,34.21,7.5,994,0,,
2011,10,20,4,30,0,0,6.9,0.12,1.1,33.83,7.6,993,0,,
2011,10,20,5,30,0,0,7,0.12,1.3,33.37,7.8,992,0,,
2011,10,20,6,30,5,0,7.1,0.12,1.4,30.72,8.1,992,5,,
2011,10,20,7,30,13,0,7.4,0.12,1.5,25.74,8.5,990,13,,
2011,10,20,8,30,45,0,7.7,0.12,1.7,18.52,9.2,989,45,,
2011,10,20,9,30,101,0,8.3,0.12,1.5,14.09,9.8,989,101,,
2011,10,20,10,30,64,0,8.6,0.12,1.5,11.68,10.3,989,64,,
2011,10,20,11,30,146,0,8.9,0.12,1.6,11.02,10.7,987,146,,
2011,10,20,12,30,114,0,8.9,0.12,1.6,10.41,10.8,986,114,,
2011,10,20,13,30,30,0,8.9,0.12,1.7,10.02,10.9,986,30,,
2011,10,20,14,30,4,0,8.8,0.12,1.6,10.55,10.6,985,4,,
2011,10,20,15,30,41,529,8.6,0.12,1.4,12.13,9.8,984,133,,
2011,10,20,16,30,0,0,8.4,0.12,1.2,18.86,9.2,983,0,,
2011,10,20,17,30,0,0,8.1,0.12,1.1,24.71,8.8,983,0,,
2011,10,20,18,30,0,0,8.1,0.12,1.1,25.8,8.8,983,0,,
2011,10,20,19,30,0,0,8.5,0.11,0.9,30.2,9.2,983,0,,
2011,10,20,20,30,0,0,9.2,0.11,0.8,36.19,10,982,0,,
2011,10,20,21,30,0,0,10.2,0.11,0.9,41.03,10.8,982,0,,
2011,10,20,22,30,0,0,10.9,0.11,1,45.66,11.4,982,0,,
2011,10,20,23,30,0,0,11.2,0.11,1,49.76,11.5,982,0,,
2011,10,21,0,30,0,0,11.1,0.11,0.9,54.15,11.3,983,0,,
2011,10,21,1,30,0,0,10.8,0.11,0.9,59.23,11.1,983,0,,
2011,10,21,2,30,0,0,10.7,0.11,0.8,60.44,11,983,0,,
2011,10,21,3,30,0,0,10.6,0.11,0.8,61.48,10.9,984,0,,
2011,10,21,4,30,0,0,10.4,0.11,0.7,67,10.6,984,0,,
2011,10,21,5,30,0,0,10.1,0.11,0.7,68.95,10.3,985,0,,
2011,10,21,6,30,14,0,9.9,0.11,0.7,66.37,10.4,985,14,,
2011,10,21,7,30,69,0,10.2,0.11,0.8,52.37,10.9,986,69,,
2011,10,21,8,30,50,0,10.5,0.11,0.9,42.91,11.5,986,50,,
